,Layer,FeatureID,ErrorDesc,geometry
2868,Statewide_2020,1551,Overlap with Statewide_2020 at feature 1503,"c(2153808.02248429, 776906.079505641)"
2869,Statewide_2020,1551,Overlap with Statewide_2020 at feature 1546,"c(2154625.57568708, 784138.009404499)"
2870,Statewide_2020,1551,Overlap with Statewide_2020 at feature 1546,"c(2155466.92127113, 784149.379590613)"
2871,Statewide_2020,1551,Overlap with Statewide_2020 at feature 1546,"c(2155018.09868974, 786666.270652177)"
2872,Statewide_2020,1551,Overlap with Statewide_2020 at feature 1546,"c(2158795.96135984, 785457.334063653)"
2873,Statewide_2020,1570,Overlap with Statewide_2020 at feature 629,"c(1853573.322144, 1085355.72030079)"
2874,Statewide_2020,1570,Overlap with Statewide_2020 at feature 629,"c(1857170.66283902, 1083215.59000437)"
2875,Statewide_2020,1570,Overlap with Statewide_2020 at feature 629,"c(1858487.7615923, 1083839.46106737)"
2876,Statewide_2020,1570,Overlap with Statewide_2020 at feature 629,"c(1859306.52635609, 1083342.92443132)"
2877,Statewide_2020,1570,Overlap with Statewide_2020 at feature 629,"c(1859280.71176246, 1082681.51283706)"
2878,Statewide_2020,1570,Overlap with Statewide_2020 at feature 629,"c(1859777.96828521, 1080207.15802712)"
2879,Statewide_2020,1570,Overlap with Statewide_2020 at feature 629,"c(1860202.07874015, 1080022.71505906)"
2880,Statewide_2020,1570,Overlap with Statewide_2020 at feature 629,"c(1862979.04843483, 1075996.01098264)"
2881,Statewide_2020,1570,Overlap with Statewide_2020 at feature 629,"c(1862980.49001336, 1075916.98302623)"
2882,Statewide_2020,1570,Overlap with Statewide_2020 at feature 629,"c(1863069.5404062, 1075175.06091951)"
2883,Statewide_2020,1570,Overlap with Statewide_2020 at feature 629,"c(1863363.63814375, 1074213.58661522)"
2884,Statewide_2020,1570,Overlap with Statewide_2020 at feature 629,"c(1863457.85772729, 1071730.62402491)"
2885,Statewide_2020,1570,Overlap with Statewide_2020 at feature 629,"c(1863460.49048556, 1071467.61865705)"
2886,Statewide_2020,1571,Overlap with Statewide_2020 at feature 120,"c(1765045.05490574, 1094003.35217321)"
2887,Statewide_2020,1571,Overlap with Statewide_2020 at feature 120,"c(1766005.9341364, 1095271.9308541)"
2888,Statewide_2020,1571,Overlap with Statewide_2020 at feature 120,"c(1766903.13406468, 1096456.73470101)"
2889,Statewide_2020,1571,Overlap with Statewide_2020 at feature 121,"c(1764961.63793082, 1093893.19742084)"
2890,Statewide_2020,1571,Overlap with Statewide_2020 at feature 176,"c(1775660.42961762, 1108018.51489876)"
2891,Statewide_2020,1569,Overlap with Statewide_2020 at feature 607,"c(1830264.46020288, 1107174.45639108)"
2892,Statewide_2020,1569,Overlap with Statewide_2020 at feature 607,"c(1841568.3904014, 1104874.98115057)"
2893,Statewide_2020,1569,Overlap with Statewide_2020 at feature 607,"c(1862782.94096204, 1094024.09746234)"
2894,Statewide_2020,1575,Overlap with Statewide_2020 at feature 608,"c(1797732.44172699, 1117603.54547549)"
2895,Statewide_2020,1575,Overlap with Statewide_2020 at feature 176,"c(1777223.16505569, 1110102.53226512)"
2896,Statewide_2020,1575,Overlap with Statewide_2020 at feature 176,"c(1779107.14875457, 1112299.97788914)"
2897,Statewide_2020,1575,Overlap with Statewide_2020 at feature 176,"c(1779970.81672641, 1113315.60924551)"
2898,Statewide_2020,1604,Overlap with Statewide_2020 at feature 1585,"c(2358649.48797025, 675985.372812773)"
2899,Statewide_2020,1611,Overlap with Statewide_2020 at feature 1569,"c(1861431.20789308, 1091047.01666388)"
2900,Statewide_2020,1611,Overlap with Statewide_2020 at feature 1569,"c(1861509.16686241, 1091251.09329463)"
2901,Statewide_2020,1611,Overlap with Statewide_2020 at feature 1569,"c(1862776.03085564, 1093990.99730722)"
2902,Statewide_2020,1430,Overlap with Statewide_2020 at feature 1429,"c(2013646.66408217, 779280.028877171)"
2903,Statewide_2020,1430,Overlap with Statewide_2020 at feature 1429,"c(2021005.06035818, 781109.86675628)"
2904,Statewide_2020,1430,Overlap with Statewide_2020 at feature 1429,"c(2021083.28122991, 780985.38491652)"
2905,Statewide_2020,1430,Overlap with Statewide_2020 at feature 1429,"c(2021296.51085146, 780617.265203224)"
2906,Statewide_2020,1430,Overlap with Statewide_2020 at feature 1429,"c(2021390.69968839, 780456.121794231)"
2907,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1361,"c(2016577.92080791, 770585.767754178)"
2908,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1361,"c(2015415.62541247, 770994.467677283)"
2909,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1361,"c(2014478.20917571, 771325.218500871)"
2910,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1361,"c(2013246.45314905, 771767.144963284)"
2911,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1361,"c(2012856.10240054, 771915.369191137)"
2912,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1361,"c(2012773.601506, 771947.992027669)"
2913,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1380,"c(2013055.98226675, 772130.73858994)"
2914,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1380,"c(2013662.40444931, 772724.250086546)"
2915,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1380,"c(2013839.74282277, 773011.976946661)"
2916,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1380,"c(2014016.60440648, 773390.209941624)"
2917,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1380,"c(2014253.54635985, 774361.705814107)"
2918,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1380,"c(2014290.34335502, 774736.193756802)"
2919,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1380,"c(2014153.84841962, 776442.587574907)"
2920,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1380,"c(2014011.14161288, 777103.848059273)"
2921,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1380,"c(2013904.51424759, 777574.874435471)"
2922,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1380,"c(2013777.50243021, 778139.780574774)"
2923,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1391,"c(2020370.23920682, 772510.291060367)"
2924,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1391,"c(2018811.96876415, 771571.32419946)"
2925,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1391,"c(2017943.55077942, 771085.030163283)"
2926,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1391,"c(2017092.8249701, 770641.008087225)"
2927,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1391,"c(2016895.77701282, 770538.362701094)"
2928,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1391,"c(2016851.32709477, 770503.400376719)"
2929,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2019360.84591242, 772917.005624693)"
2930,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2019867.64194709, 772751.560376361)"
2931,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2020389.91630535, 772619.814374915)"
2932,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2013687.50785149, 778752.190127574)"
2933,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2013769.63138795, 778670.091472103)"
2934,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2014211.37627696, 778380.630719901)"
2935,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2014657.97264031, 778099.06533863)"
2936,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2014747.22712399, 778044.012096812)"
2937,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2014814.59500368, 778003.51087747)"
2938,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2015109.15255615, 777821.458377682)"
2939,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2015279.02622103, 777714.615853852)"
2940,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2015446.19361613, 777611.54155904)"
2941,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2015729.39167414, 777436.86614263)"
2942,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2015854.8729237, 777358.087217237)"
2943,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2016034.96283922, 777242.533705683)"
2944,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2016194.16573545, 777124.817088059)"
2945,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2016396.44821171, 776909.984509254)"
2946,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2016698.26740021, 776431.888568124)"
2947,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2017035.36701894, 775816.964125307)"
2948,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2017327.12107738, 775293.016033634)"
2949,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2017419.22034468, 775140.173700421)"
2950,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2017510.00622524, 774999.187208096)"
2951,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2017674.73250006, 774724.107792027)"
2952,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2018202.81827619, 773843.978063336)"
2953,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2018376.53913417, 773602.411240254)"
2954,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2018472.50784897, 773502.740190906)"
2955,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2018616.62018667, 773359.752668978)"
2956,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2018769.35272596, 773234.094756815)"
2957,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2019010.33306621, 773078.209628271)"
2958,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2019146.51882957, 773007.215256939)"
2959,Statewide_2020,1431,Overlap with Statewide_2020 at feature 1430,"c(2019278.87447877, 772948.938192699)"
2960,Statewide_2020,1429,Overlap with Statewide_2020 at feature 1390,"c(2010654.29645671, 781797.18592451)"
2961,Statewide_2020,1435,Overlap with Statewide_2020 at feature 781,"c(2000196.90214598, 876554.046876067)"
2962,Statewide_2020,1435,Overlap with Statewide_2020 at feature 781,"c(1980492.79409857, 872089.477646708)"
2963,Statewide_2020,1435,Overlap with Statewide_2020 at feature 781,"c(1996084.52293023, 875375.474055998)"
2964,Statewide_2020,1435,Overlap with Statewide_2020 at feature 781,"c(1996314.90862279, 875448.088971741)"
2965,Statewide_2020,1435,Overlap with Statewide_2020 at feature 781,"c(1996635.6289512, 875544.559420586)"
2966,Statewide_2020,1435,Overlap with Statewide_2020 at feature 781,"c(1997672.04063478, 875844.12227441)"
2967,Statewide_2020,1435,Overlap with Statewide_2020 at feature 781,"c(1998087.22454884, 875964.185013579)"
2968,Statewide_2020,1435,Overlap with Statewide_2020 at feature 781,"c(1999070.62309967, 876248.661111118)"
2969,Statewide_2020,1435,Overlap with Statewide_2020 at feature 781,"c(1999087.13071932, 876253.482004344)"
2970,Statewide_2020,1435,Overlap with Statewide_2020 at feature 781,"c(1999221.45599139, 876292.333976608)"
2971,Statewide_2020,1432,Overlap with Statewide_2020 at feature 772,"c(2029383.77562769, 882689.241370698)"
2972,Statewide_2020,1432,Overlap with Statewide_2020 at feature 772,"c(2031717.85712204, 883038.696530412)"
2973,Statewide_2020,1432,Overlap with Statewide_2020 at feature 772,"c(2035374.81262783, 883570.010475523)"
2974,Statewide_2020,1432,Overlap with Statewide_2020 at feature 772,"c(2040313.87158332, 884349.956612692)"
2975,Statewide_2020,1432,Overlap with Statewide_2020 at feature 772,"c(2043545.45972812, 884826.081366596)"
2976,Statewide_2020,1432,Overlap with Statewide_2020 at feature 772,"c(2045719.09182152, 885143.981232591)"
2977,Statewide_2020,1432,Overlap with Statewide_2020 at feature 772,"c(2048687.77763259, 885573.824805121)"
2978,Statewide_2020,1433,Overlap with Statewide_2020 at feature 772,"c(2026939.38046567, 882321.405200166)"
2979,Statewide_2020,1433,Overlap with Statewide_2020 at feature 772,"c(2027474.71300697, 882401.926453128)"
2980,Statewide_2020,1433,Overlap with Statewide_2020 at feature 772,"c(2028952.10746312, 882624.258904907)"
2981,Statewide_2020,1433,Overlap with Statewide_2020 at feature 780,"c(2000266.50002955, 876575.058493635)"
2982,Statewide_2020,1433,Overlap with Statewide_2020 at feature 780,"c(2006347.94179279, 878408.709313095)"
2983,Statewide_2020,1433,Overlap with Statewide_2020 at feature 780,"c(2007261.32889053, 878697.337238942)"
2984,Statewide_2020,1433,Overlap with Statewide_2020 at feature 780,"c(2011621.60547279, 880022.704068813)"
2985,Statewide_2020,1433,Overlap with Statewide_2020 at feature 780,"c(2012570.54068223, 880160.390532469)"
2986,Statewide_2020,1433,Overlap with Statewide_2020 at feature 780,"c(2020255.51171196, 881316.48618005)"
2987,Statewide_2020,1433,Overlap with Statewide_2020 at feature 780,"c(2023418.64664458, 881791.652728384)"
2988,Statewide_2020,1433,Overlap with Statewide_2020 at feature 781,"c(2000207.30371918, 876557.202379972)"
2989,Statewide_2020,1417,Overlap with Statewide_2020 at feature 1400,"c(1931345.01749941, 850528.603240229)"
2990,Statewide_2020,1417,Overlap with Statewide_2020 at feature 1394,"c(1931323.33913108, 850527.074150119)"
2991,Statewide_2020,1462,Overlap with Statewide_2020 at feature 1448,"c(2033153.27965143, 819389.581377046)"
2992,Statewide_2020,1462,Overlap with Statewide_2020 at feature 1448,"c(2033253.79199224, 818696.572981329)"
2993,Statewide_2020,1462,Overlap with Statewide_2020 at feature 1448,"c(2033366.77099737, 818523.635958008)"
2994,Statewide_2020,1462,Overlap with Statewide_2020 at feature 1448,"c(2033580.39773983, 818552.96364009)"
2995,Statewide_2020,1466,Overlap with Statewide_2020 at feature 1465,"c(2032526.40151131, 839933.824716603)"
2996,Statewide_2020,1466,Overlap with Statewide_2020 at feature 1465,"c(2033282.11968236, 842920.638060574)"
2997,Statewide_2020,1466,Overlap with Statewide_2020 at feature 1465,"c(2032013.07650055, 844373.347308931)"
2998,Statewide_2020,1467,Overlap with Statewide_2020 at feature 1465,"c(2031095.55697728, 843787.595417172)"
2999,Statewide_2020,1467,Overlap with Statewide_2020 at feature 1465,"c(2029442.09210881, 842716.595940926)"
3000,Statewide_2020,1467,Overlap with Statewide_2020 at feature 1465,"c(2029883.17182878, 841107.285331108)"
3001,Statewide_2020,1467,Overlap with Statewide_2020 at feature 1444,"c(2030212.29625056, 840180.138374092)"
3002,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2006662.35440194, 815229.930421676)"
3003,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2006693.46799669, 815437.997041295)"
3004,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2006695.28584303, 815946.473408098)"
3005,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2006693.63787325, 816050.783790593)"
3006,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2006692.49872707, 816225.343632012)"
3007,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2006696.67935385, 816347.966340251)"
3008,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2006701.44147581, 816420.288549964)"
3009,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2006724.56093822, 816544.740912098)"
3010,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2006878.71626383, 817174.773609497)"
3011,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2007085.41586993, 817827.456384432)"
3012,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2007139.23324581, 817988.742490243)"
3013,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2007417.61582934, 818823.161856727)"
3014,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2007752.12823833, 819838.690698257)"
3015,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2007894.43578121, 820280.787744676)"
3016,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2007998.7771188, 820605.932736131)"
3017,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2008123.13443049, 820982.606672061)"
3018,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2008300.1151024, 821459.579632649)"
3019,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2008485.76829485, 821797.067234441)"
3020,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2008553.81724079, 821877.034744308)"
3021,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2008641.06984789, 821959.804509806)"
3022,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2008793.32269869, 822063.90457146)"
3023,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2009002.82211996, 822169.75343194)"
3024,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1455,"c(2009118.18941604, 822195.580598191)"
3025,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1452,"c(2009452.60957663, 822303.538734756)"
3026,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1452,"c(2010212.38869757, 822467.263376826)"
3027,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1452,"c(2010545.76301062, 822576.912139141)"
3028,Statewide_2020,1464,Overlap with Statewide_2020 at feature 1452,"c(2011239.54020223, 823172.431396443)"
